course_basic_ID,course_sp_ID,course_name,department,semester,recommended_term,category,credit,beg_week,last_week,teacher,classroom,limits,prereq_ID
CLAS0031162022,02,文明比较研究实验,古典文明研究中心,春季学期,6,专业必修课,3,1,12,郭伟雯,中文楼301,30,CLAS0031132006
CLAS0031162027,01,文明比较研究,古典文明研究中心,春季学期,6,专业选修课,2,3,12,罗佳然,中文楼128,20,CLAS0031122015;CLAS0031132017
CLAS0031182023,02,希腊语基础实践,古典文明研究中心,春季学期,8,专业选修课,2,1,16,郑楠琳,人文楼525,45,CLAS0031122016
PHIL0031122022,01,知识论课程设计,哲学系,春季学期,2,学科基础课,3,1,18,刘欣敏,人文楼513,70,
PHIL0031122022,02,知识论课程设计,哲学系,春季学期,2,学科基础课,3,1,18,胡博悦,文史楼421,70,
PHIL0031122022,03,知识论课程设计,哲学系,春季学期,2,学科基础课,3,1,18,周芳宇,中文楼214,60,
PHIL0031122022,04,知识论课程设计,哲学系,春季学期,2,学科基础课,3,1,18,杨华雯,人文楼301,60,
PHIL0031122022,06,知识论课程设计,哲学系,春季学期,2,学科基础课,3,1,18,张宁静,中文楼211,50,
PHIL0031122023,01,逻辑学案例研究,哲学系,春季学期,2,学科基础课,5,3,12,王杰伟,人文楼313,70,
PHIL0031122023,02,逻辑学案例研究,哲学系,春季学期,2,学科基础课,5,3,12,何雯洁,文史楼222,50,
PHIL0031122023,03,逻辑学案例研究,哲学系,春季学期,2,学科基础课,5,3,12,谢欣敏,中文楼501,60,
PHIL0031122023,04,逻辑学案例研究,哲学系,春季学期,2,学科基础课,5,3,12,梁洋佳,外语楼515,80,
PHIL0031142003,01,宗教学概论,哲学系,春季学期,4,专业必修课,4,1,12,张睿欣,人文楼521,120,CHIN0031112006;POLI0031132004
PHIL0031142003,02,宗教学概论,哲学系,春季学期,4,专业必修课,4,1,12,李华雯,中文楼226,130,CHIN0031112006;POLI0031132004
PHIL0031142003,03,宗教学概论,哲学系,春季学期,4,专业必修课,4,1,12,何雯洁,人文楼501,120,CHIN0031112006;POLI0031132004
PHIL0031142018,01,西方哲学史案例研究,哲学系,春季学期,4,专业必修课,3.5,1,16,朱佳洋,文史楼514,80,PHIL0031112004
PHIL0031142018,02,西方哲学史案例研究,哲学系,春季学期,4,专业必修课,3.5,1,16,郑宁静,中文楼408,70,PHIL0031112004
PHIL0031142018,03,西方哲学史案例研究,哲学系,春季学期,4,专业必修课,3.5,1,16,郭佳洋,中文楼317,50,PHIL0031112004
PHIL0031142028,01,现代西方哲学,哲学系,春季学期,4,专业必修课,2,1,12,郑博悦,文史楼413,120,CHIN0031132023
PHIL0031142028,02,现代西方哲学,哲学系,春季学期,4,专业必修课,2,1,12,胡博悦,外语楼321,110,CHIN0031132023
PHIL0031162005,01,西方哲学史实践,哲学系,春季学期,6,专业选修课,3,5,10,郭静昕,文史楼417,130,POLI0031132005
PHIL0031162009,03,逻辑学,哲学系,春季学期,6,专业选修课,2,9,8,林华雯,文史楼329,120,PHIL0031142003
PHIL0031162021,01,现代西方哲学专题,哲学系,春季学期,6,专业选修课,3,3,12,张明华,文史楼526,80,HIST0031152012
PHIL0031182014,01,知识论实验,哲学系,春季学期,8,专业必修课,3,1,18,谢悦明,文史楼421,60,PHIL0031112013
PHIL0031182014,03,知识论实验,哲学系,春季学期,8,专业必修课,3,1,18,梁洋佳,文史楼105,50,PHIL0031112013
PHIL0031182015,01,美学专题,哲学系,春季学期,8,专业必修课,4,1,12,朱欣敏,人文楼209,40,
PHIL0031182015,02,美学专题,哲学系,春季学期,8,专业必修课,4,1,12,郭宇然,中文楼517,50,
GEOG0031122008,01,自然地理学案例研究,地理科学学院,春季学期,2,学科基础课,5,1,12,高昕峰,信息楼512,100,
GEOG0031122008,02,自然地理学案例研究,地理科学学院,春季学期,2,学科基础课,5,1,12,郭磊芳,理科楼523,80,
GEOG0031122008,03,自然地理学案例研究,地理科学学院,春季学期,2,学科基础课,5,1,12,何睿琳,综合楼511,80,
GEOG0031122008,04,自然地理学案例研究,地理科学学院,春季学期,2,学科基础课,5,1,12,陈敏华,信息楼301,90,
GEOG0031122015,01,地图学专题,地理科学学院,春季学期,2,学科基础课,4.5,5,10,周敏华,综合楼526,60,
GEOG0031122015,03,地图学专题,地理科学学院,春季学期,2,学科基础课,4.5,5,10,谢琳洋,实验楼413,50,
GEOG0031122015,05,地图学专题,地理科学学院,春季学期,2,学科基础课,4.5,5,10,周芳欣,信息楼126,60,
GEOG0031142007,01,遥感导论,地理科学学院,春季学期,4,专业必修课,3,1,18,马璐悦,信息楼321,20,
GEOG0031142019,01,环境变化研究,地理科学学院,春季学期,4,专业必修课,3.5,1,16,胡然静,综合楼107,140,
GEOG0031142019,02,环境变化研究,地理科学学院,春季学期,4,专业必修课,3.5,1,16,梁雯伟,理科楼408,130,
GEOG0031162002,01,环境变化研究实验,地理科学学院,春季学期,6,专业选修课,2.5,9,8,胡然静,信息楼519,50,GEOG0031142001
GEOG0031162006,02,地图学案例研究,地理科学学院,春季学期,6,专业选修课,2.5,1,14,张宁佳,理科楼206,50,
GEOG0031182022,01,气象与气候学专题,地理科学学院,春季学期,8,专业选修课,3,1,16,谢洁敏,信息楼130,70,GEOG0031112017
URBN0031122022,02,乡村振兴规划专题,城市与区域科学学院,春季学期,2,专业必修课,4,1,14,郭峰楠,实验楼418,30,
URBN0031122022,03,乡村振兴规划专题,城市与区域科学学院,春季学期,2,专业必修课,4,1,14,谢宇杰,实验楼214,30,
URBN0031142006,01,城市规划原理专题,城市与区域科学学院,春季学期,4,专业选修课,3,1,16,赵昕峰,信息楼218,120,
URBN0031142006,02,城市规划原理专题,城市与区域科学学院,春季学期,4,专业选修课,3,1,16,宋峰楠,综合楼121,120,
URBN0031142008,01,城市治理专题,城市与区域科学学院,春季学期,4,专业必修课,4,1,16,宋伟璐,理科楼408,60,
URBN0031142008,04,城市治理专题,城市与区域科学学院,春季学期,4,专业必修课,4,1,16,朱静雯,理科楼304,80,
URBN0031142010,01,社区规划专题,城市与区域科学学院,春季学期,4,专业必修课,3,1,12,吴磊芳,理科楼424,80,
URBN0031142010,02,社区规划专题,城市与区域科学学院,春季学期,4,专业必修课,3,1,12,张楠磊,信息楼115,80,
URBN0031142010,03,社区规划专题,城市与区域科学学院,春季学期,4,专业必修课,3,1,12,马睿琳,理科楼322,90,
URBN0031142013,01,城市更新实践,城市与区域科学学院,春季学期,4,专业选修课,3,1,16,郭琪博,理科楼512,30,URBN0031112012
URBN0031142021,01,社区规划实验,城市与区域科学学院,春季学期,4,专业必修课,3,1,12,王博洁,理科楼116,120,URBN0031112012
URBN0031142021,02,社区规划实验,城市与区域科学学院,春季学期,4,专业必修课,3,1,12,杨晨宁,综合楼216,100,URBN0031112012
URBN0031142021,03,社区规划实验,城市与区域科学学院,春季学期,4,专业必修课,3,1,12,朱琪博,理科楼329,100,URBN0031112012
URBN0031142021,04,社区规划实验,城市与区域科学学院,春季学期,4,专业必修课,3,1,12,郑雯伟,理科楼323,120,URBN0031112012
URBN0031142021,05,社区规划实验,城市与区域科学学院,春季学期,4,专业必修课,3,1,12,朱磊芳,信息楼522,120,URBN0031112012
URBN0031162019,02,社区规划实践,城市与区域科学学院,春季学期,6,专业必修课,2,1,14,胡洋晨,综合楼422,40,URBN0031142008;URBN0031142009
URBN0031162019,03,社区规划实践,城市与区域科学学院,春季学期,6,专业必修课,2,1,14,谢静雯,信息楼304,30,URBN0031142008;URBN0031142009
URBN0031162026,01,城市交通规划案例研究,城市与区域科学学院,春季学期,6,专业选修课,3,1,16,吴磊芳,综合楼506,40,
URBN0031162026,02,城市交通规划案例研究,城市与区域科学学院,春季学期,6,专业选修课,3,1,16,李洁敏,信息楼204,60,
URBN0031182023,02,城市空间分析专题,城市与区域科学学院,春季学期,8,专业选修课,2,1,16,谢磊芳,理科楼327,20,
LANG0031122001,01,语言与人工智能课程设计,外语学院,春季学期,2,学科基础课,4.5,1,16,何雯峰,中文楼511,120,
LANG0031122001,02,语言与人工智能课程设计,外语学院,春季学期,2,学科基础课,4.5,1,16,谢磊博,人文楼105,100,
LANG0031122016,03,语言与人工智能,外语学院,春季学期,2,学科基础课,2,3,12,郭静楠,人文楼220,90,
LANG0031142008,02,学术英语实践,外语学院,春季学期,4,专业必修课,2,9,8,高芳佳,中文楼415,60,LANG0031132007
LANG0031142008,03,学术英语实践,外语学院,春季学期,4,专业必修课,2,9,8,何雯峰,外语楼110,60,LANG0031132007
LANG0031142008,04,学术英语实践,外语学院,春季学期,4,专业必修课,2,9,8,宋琪明,人文楼424,60,LANG0031132007
LANG0031142017,03,商务英语课程设计,外语学院,春季学期,4,专业必修课,3.5,1,18,刘宇璐,人文楼223,90,LANG0031112010
LANG0031162002,03,法语入门实践,外语学院,春季学期,6,专业必修课,3,1,12,马芳佳,中文楼412,55,LANG0031122001
LANG0031162002,04,法语入门实践,外语学院,春季学期,6,专业必修课,3,1,12,刘静楠,外语楼202,45,LANG0031122001
LANG0031162002,05,法语入门实践,外语学院,春季学期,6,专业必修课,3,1,12,王璐欣,外语楼428,45,LANG0031122001
LANG0031162014,02,科技英语写作实验,外语学院,春季学期,6,专业选修课,3,1,12,陈芳佳,中文楼109,90,LANG0031152006
LANG0031162014,03,科技英语写作实验,外语学院,春季学期,6,专业选修课,3,1,12,何洋悦,中文楼430,90,LANG0031152006
PREE0031122016,01,幼儿园课程,学前教育系,春季学期,2,专业必修课,4,1,16,罗华雯,田家炳楼513,30,
PREE0031122030,01,学前教育学课程设计,学前教育系,春季学期,2,学科基础课,2,5,10,李伟芳,教一104,60,
PREE0031122030,04,学前教育学课程设计,学前教育系,春季学期,2,学科基础课,2,5,10,高昕琳,田家炳楼501,60,
PREE0031122030,05,学前教育学课程设计,学前教育系,春季学期,2,学科基础课,2,5,10,宋宇然,田家炳楼502,60,
PREE0031142008,02,幼儿园环境创设实验,学前教育系,春季学期,4,专业必修课,2,1,12,王洋佳,田家炳楼406,120,
PREE0031142008,04,幼儿园环境创设实验,学前教育系,春季学期,4,专业必修课,2,1,12,徐洋佳,教一126,120,
PREE0031162015,02,学前儿童科学教育,学前教育系,春季学期,6,专业必修课,4,5,10,陈杰伟,教一209,30,PREE0031152011;PREE0031152002
PREE0031162015,03,学前儿童科学教育,学前教育系,春季学期,6,专业必修课,4,5,10,刘欣敏,教一520,40,PREE0031152011;PREE0031152002
PREE0031162027,02,幼儿园班级管理实践,学前教育系,春季学期,6,专业选修课,2,1,12,罗华雯,教二130,40,
PREE0031162029,02,学前教育学案例研究,学前教育系,春季学期,6,专业选修课,3,3,12,谢琳璐,实验幼教楼411,100,
PREE0031182024,01,幼儿园环境创设专题,学前教育系,春季学期,8,专业选修课,3,1,14,高璐磊,教一502,70,EDUC0031142012;PREE0031152011
PREE0031182028,01,幼儿游戏理论专题,学前教育系,春季学期,8,专业选修课,3,1,14,张明华,教一501,120,
PREE0031182028,02,幼儿游戏理论专题,学前教育系,春季学期,8,专业选修课,3,1,14,王昕琳,教一210,100,
PREE0031182032,03,学前儿童语言教育课程设计,学前教育系,春季学期,8,专业必修课,3.5,1,16,刘晨楠,田家炳楼312,45,EDUC0031112002
PREE0031182032,04,学前儿童语言教育课程设计,学前教育系,春季学期,8,专业必修课,3.5,1,16,周然峰,实验幼教楼310,35,EDUC0031112002
PRIM0031122015,01,小学语文教学设计实践,小学教育系,春季学期,2,学科基础课,2,5,10,吴磊楠,实验幼教楼212,30,
PRIM0031142010,02,少先队活动设计专题,小学教育系,春季学期,4,专业必修课,4,1,12,张雯悦,教二314,55,PSYC0031122009
PRIM0031142020,01,儿童发展与教育案例研究,小学教育系,春季学期,4,专业选修课,3,1,16,孙华昕,教二229,60,EDUC0031112005
PRIM0031142020,02,儿童发展与教育案例研究,小学教育系,春季学期,4,专业选修课,3,1,16,陈明晨,教二501,70,EDUC0031112005
PRIM0031182019,01,儿童发展与教育实践,小学教育系,春季学期,8,专业必修课,3,1,18,何楠华,教一305,65,
PRIM0031182019,02,儿童发展与教育实践,小学教育系,春季学期,8,专业必修课,3,1,18,马芳伟,田家炳楼524,45,
PRIM0031182019,03,儿童发展与教育实践,小学教育系,春季学期,8,专业必修课,3,1,18,李洁睿,田家炳楼115,55,
PSYC0031122009,01,认知心理学实践,心理与认知科学学院,春季学期,2,专业必修课,2,9,8,杨悦博,教二411,65,
PSYC0031122013,02,咨询心理学,心理与认知科学学院,春季学期,2,学科基础课,4,1,16,林洁芳,田家炳楼203,45,
PSYC0031122013,03,咨询心理学,心理与认知科学学院,春季学期,2,学科基础课,4,1,16,黄琪宁,田家炳楼329,45,
PSYC0031122023,02,咨询心理学专题,心理与认知科学学院,春季学期,2,学科基础课,5,1,16,赵杰琪,教一116,90,
PSYC0031122023,03,咨询心理学专题,心理与认知科学学院,春季学期,2,学科基础课,5,1,16,胡楠静,教二323,90,
PSYC0031122023,04,咨询心理学专题,心理与认知科学学院,春季学期,2,学科基础课,5,1,16,马宁宇,教一313,90,
PSYC0031142003,02,教育心理学,心理与认知科学学院,春季学期,4,专业必修课,2,1,14,梁杰琪,田家炳楼425,50,
PSYC0031142006,01,心理测量,心理与认知科学学院,春季学期,4,专业选修课,2,9,8,陈然伟,实验幼教楼128,30,PSYC0031132005
PSYC0031162018,01,心理统计实验,心理与认知科学学院,春季学期,6,专业选修课,2,3,12,郑明峰,实验幼教楼217,45,PSYC0031142003
PSYC0031162019,01,心理统计课程设计,心理与认知科学学院,春季学期,6,专业选修课,3,3,12,宋伟然,教二418,55,
PSYC0031182004,02,学校心理辅导专题,心理与认知科学学院,春季学期,8,专业必修课,4,3,12,赵洋欣,田家炳楼104,100,
PSYC0031182004,03,学校心理辅导专题,心理与认知科学学院,春季学期,8,专业必修课,4,3,12,马博晨,实验幼教楼414,100,
PSYC0031182017,01,学习心理学,心理与认知科学学院,春季学期,8,专业选修课,3,1,18,郭静洋,实验幼教楼123,50,PSYC0031132015
PSYC0031182017,02,学习心理学,心理与认知科学学院,春季学期,8,专业选修课,3,1,18,何楠静,实验幼教楼213,40,PSYC0031132015
PSYC0031182022,01,心理测量实验,心理与认知科学学院,春季学期,8,专业选修课,3,1,14,徐然伟,田家炳楼306,70,PSYC0031122009
POLI0031122010,01,中国政府与政治,政治与国际关系学院,春季学期,2,学科基础课,4,1,14,林洁昕,公管楼512,40,
POLI0031122010,02,中国政府与政治,政治与国际关系学院,春季学期,2,学科基础课,4,1,14,何洋华,社科楼417,50,
POLI0031122010,03,中国政府与政治,政治与国际关系学院,春季学期,2,学科基础课,4,1,14,陈博伟,社科楼312,30,
POLI0031122012,01,国际关系导论案例研究,政治与国际关系学院,春季学期,2,专业必修课,4,1,14,林洁昕,法商楼414,45,
POLI0031122012,02,国际关系导论案例研究,政治与国际关系学院,春季学期,2,专业必修课,4,1,14,罗佳博,法商楼415,65,
POLI0031122012,03,国际关系导论案例研究,政治与国际关系学院,春季学期,2,专业必修课,4,1,14,赵昕静,社科楼112,55,
POLI0031122016,02,国际关系导论实验,政治与国际关系学院,春季学期,2,学科基础课,2.5,3,12,胡宁晨,传播楼328,100,
POLI0031142008,01,基层治理案例研究,政治与国际关系学院,春季学期,4,专业必修课,3,1,14,高博伟,公管楼430,100,SOCI0031132001
POLI0031142008,02,基层治理案例研究,政治与国际关系学院,春季学期,4,专业必修课,3,1,14,赵楠悦,传播楼208,90,SOCI0031132001
POLI0031142008,03,基层治理案例研究,政治与国际关系学院,春季学期,4,专业必修课,3,1,14,谢欣雯,公管楼202,120,SOCI0031132001
POLI0031142008,04,基层治理案例研究,政治与国际关系学院,春季学期,4,专业必修课,3,1,14,高芳琳,公管楼421,120,SOCI0031132001
POLI0031142008,05,基层治理案例研究,政治与国际关系学院,春季学期,4,专业必修课,3,1,14,李琳睿,公管楼226,100,SOCI0031132001
POLI0031142017,01,公共危机管理课程设计,政治与国际关系学院,春季学期,4,专业必修课,4,3,12,谢欣雯,社科楼230,30,HIST0031122003;CHIN0031112006
